Point: 523(0.2,0.26,0) Total Neighbours = 37
Point: 524(0.2,0.28,0) Total Neighbours = 37
Point: 525(0.2,0.3,0) Total Neighbours = 37
Point: 526(0.2,0.32,0) Total Neighbours = 37
Point: 527(0.2,0.34,0) Total Neighbours = 37
Point: 528(0.2,0.36,0) Total Neighbours = 37
Point: 529(0.2,0.38,0) Total Neighbours = 37
Point: 530(0.2,0.4,0) Total Neighbours = 37
Point: 531(0.2,0.42,0) Total Neighbours = 37
Point: 532(0.2,0.44,0) Total Neighbours = 37
Point: 533(0.2,0.46,0) Total Neighbours = 37
Point: 534(0.2,0.48,0) Total Neighbours = 37
Point: 535(0.2,0.5,0) Total Neighbours = 37
Point: 536(0.2,0.52,0) Total Neighbours = 37
Point: 537(0.2,0.54,0) Total Neighbours = 37
Point: 538(0.2,0.56,0) Total Neighbours = 37
Point: 539(0.2,0.58,0) Total Neighbours = 37
Point: 540(0.2,0.6,0) Total Neighbours = 37
Point: 541(0.2,0.62,0) Total Neighbours = 37
Point: 542(0.2,0.64,0) Total Neighbours = 37
Point: 543(0.2,0.66,0) Total Neighbours = 37
Point: 544(0.2,0.68,0) Total Neighbours = 37
Point: 545(0.2,0.7,0) Total Neighbours = 37
Point: 546(0.2,0.72,0) Total Neighbours = 37
Point: 547(0.2,0.74,0) Total Neighbours = 37
Point: 548(0.2,0.76,0) Total Neighbours = 37
Point: 549(0.2,0.78,0) Total Neighbours = 37
Point: 550(0.2,0.8,0) Total Neighbours = 37
Point: 551(0.2,0.82,0) Total Neighbours = 37
Point: 552(0.2,0.84,0) Total Neighbours = 37
Point: 553(0.2,0.86,0) Total Neighbours = 37
Point: 554(0.2,0.88,0) Total Neighbours = 37
Point: 555(0.2,0.9,0) Total Neighbours = 37
Point: 556(0.2,0.92,0) Total Neighbours = 37
Point: 557(0.2,0.94,0) Total Neighbours = 37
Point: 558(0.2,0.96,0) Total Neighbours = 37
Point: 559(0.2,0.98,0) Total Neighbours = 37
Point: 560(0.2,1,0) Total Neighbours = 37
Point: 561(0.22,0,0) Total Neighbours = 37
Point: 562(0.22,0.02,0) Total Neighbours = 37
Point: 563(0.22,0.04,0) Total Neighbours = 37
Point: 564(0.22,0.06,0) Total Neighbours = 37
Point: 565(0.22,0.08,0) Total Neighbours = 37
Point: 566(0.22,0.1,0) Total Neighbours = 37
Point: 567(0.22,0.12,0) Total Neighbours = 37
Point: 568(0.22,0.14,0) Total Neighbours = 37
Point: 569(0.22,0.16,0) Total Neighbours = 37
Point: 570(0.22,0.18,0) Total Neighbours = 37
Point: 571(0.22,0.2,0) Total Neighbours = 37
Point: 572(0.22,0.22,0) Total Neighbours = 37
Point: 573(0.22,0.24,0) Total Neighbours = 37
Point: 574(0.22,0.26,0) Total Neighbours = 37
Point: 575(0.22,0.28,0) Total Neighbours = 37
Point: 576(0.22,0.3,0) Total Neighbours = 37
Point: 577(0.22,0.32,0) Total Neighbours = 37
Point: 578(0.22,0.34,0) Total Neighbours = 37
Point: 579(0.22,0.36,0) Total Neighbours = 37
Point: 580(0.22,0.38,0) Total Neighbours = 37
Point: 581(0.22,0.4,0) Total Neighbours = 37
Point: 582(0.22,0.42,0) Total Neighbours = 37
Point: 583(0.22,0.44,0) Total Neighbours = 37
Point: 584(0.22,0.46,0) Total Neighbours = 37
Point: 585(0.22,0.48,0) Total Neighbours = 37
Point: 586(0.22,0.5,0) Total Neighbours = 37
Point: 587(0.22,0.52,0) Total Neighbours = 37
Point: 588(0.22,0.54,0) Total Neighbours = 37
Point: 589(0.22,0.56,0) Total Neighbours = 37
Point: 590(0.22,0.58,0) Total Neighbours = 37
Point: 591(0.22,0.6,0) Total Neighbours = 37
Point: 592(0.22,0.62,0) Total Neighbours = 37
Point: 593(0.22,0.64,0) Total Neighbours = 37
Point: 594(0.22,0.66,0) Total Neighbours = 37
Point: 595(0.22,0.68,0) Total Neighbours = 37
Point: 596(0.22,0.7,0) Total Neighbours = 37
Point: 597(0.22,0.72,0) Total Neighbours = 37
Point: 598(0.22,0.74,0) Total Neighbours = 37
Point: 599(0.22,0.76,0) Total Neighbours = 37
Point: 600(0.22,0.78,0) Total Neighbours = 37
Point: 601(0.22,0.8,0) Total Neighbours = 37
Point: 602(0.22,0.82,0) Total Neighbours = 37
Point: 603(0.22,0.84,0) Total Neighbours = 37
Point: 604(0.22,0.86,0) Total Neighbours = 37
Point: 605(0.22,0.88,0) Total Neighbours = 37
Point: 606(0.22,0.9,0) Total Neighbours = 37
Point: 607(0.22,0.92,0) Total Neighbours = 37
Point: 608(0.22,0.94,0) Total Neighbours = 37
Point: 609(0.22,0.96,0) Total Neighbours = 37
Point: 610(0.22,0.98,0) Total Neighbours = 37
Point: 611(0.22,1,0) Total Neighbours = 37
Point: 612(0.24,0,0) Total Neighbours = 37
Point: 613(0.24,0.02,0) Total Neighbours = 37
Point: 614(0.24,0.04,0) Total Neighbours = 37
Point: 615(0.24,0.06,0) Total Neighbours = 37
Point: 616(0.24,0.08,0) Total Neighbours = 37
Point: 617(0.24,0.1,0) Total Neighbours = 37
Point: 618(0.24,0.12,0) Total Neighbours = 37
Point: 619(0.24,0.14,0) Total Neighbours = 37
Point: 620(0.24,0.16,0) Total Neighbours = 37
Point: 621(0.24,0.18,0) Total Neighbours = 37
Point: 622(0.24,0.2,0) Total Neighbours = 37
Point: 623(0.24,0.22,0) Total Neighbours = 37
Point: 624(0.24,0.24,0) Total Neighbours = 37
Point: 625(0.24,0.26,0) Total Neighbours = 37
Point: 626(0.24,0.28,0) Total Neighbours = 37
Point: 627(0.24,0.3,0) Total Neighbours = 37
Point: 628(0.24,0.32,0) Total Neighbours = 37
Point: 629(0.24,0.34,0) Total Neighbours = 37
Point: 630(0.24,0.36,0) Total Neighbours = 37
Point: 631(0.24,0.38,0) Total Neighbours = 37
Point: 632(0.24,0.4,0) Total Neighbours = 37
Point: 633(0.24,0.42,0) Total Neighbours = 37
Point: 634(0.24,0.44,0) Total Neighbours = 37
Point: 635(0.24,0.46,0) Total Neighbours = 37
Point: 636(0.24,0.48,0) Total Neighbours = 37
Point: 637(0.24,0.5,0) Total Neighbours = 37
Point: 638(0.24,0.52,0) Total Neighbours = 37
Point: 639(0.24,0.54,0) Total Neighbours = 37
Point: 640(0.24,0.56,0) Total Neighbours = 37
Point: 641(0.24,0.58,0) Total Neighbours = 37
Point: 642(0.24,0.6,0) Total Neighbours = 37
Point: 643(0.24,0.62,0) Total Neighbours = 37
Point: 644(0.24,0.64,0) Total Neighbours = 37
Point: 645(0.24,0.66,0) Total Neighbours = 37
Point: 646(0.24,0.68,0) Total Neighbours = 37
Point: 647(0.24,0.7,0) Total Neighbours = 37
Point: 648(0.24,0.72,0) Total Neighbours = 37
Point: 649(0.24,0.74,0) Total Neighbours = 37
Point: 650(0.24,0.76,0) Total Neighbours = 37
Point: 651(0.24,0.78,0) Total Neighbours = 37
Point: 652(0.24,0.8,0) Total Neighbours = 37
Point: 653(0.24,0.82,0) Total Neighbours = 37
Point: 654(0.24,0.84,0) Total Neighbours = 37
Point: 655(0.24,0.86,0) Total Neighbours = 37
Point: 656(0.24,0.88,0) Total Neighbours = 37
Point: 657(0.24,0.9,0) Total Neighbours = 37
Point: 658(0.24,0.92,0) Total Neighbours = 37
Point: 659(0.24,0.94,0) Total Neighbours = 37
Point: 660(0.24,0.96,0) Total Neighbours = 37
Point: 661(0.24,0.98,0) Total Neighbours = 37
Point: 662(0.24,1,0) Total Neighbours = 37
Point: 663(0.26,0,0) Total Neighbours = 37
Point: 664(0.26,0.02,0) Total Neighbours = 37
Point: 665(0.26,0.04,0) Total Neighbours = 37
Point: 666(0.26,0.06,0) Total Neighbours = 37
Point: 667(0.26,0.08,0) Total Neighbours = 37
Point: 668(0.26,0.1,0) Total Neighbours = 37
Point: 669(0.26,0.12,0) Total Neighbours = 37
Point: 670(0.26,0.14,0) Total Neighbours = 37
Point: 671(0.26,0.16,0) Total Neighbours = 37
Point: 672(0.26,0.18,0) Total Neighbours = 37
Point: 673(0.26,0.2,0) Total Neighbours = 37
Point: 674(0.26,0.22,0) Total Neighbours = 37
Point: 675(0.26,0.24,0) Total Neighbours = 37
Point: 676(0.26,0.26,0) Total Neighbours = 37
Point: 677(0.26,0.28,0) Total Neighbours = 37
Point: 678(0.26,0.3,0) Total Neighbours = 37
Point: 679(0.26,0.32,0) Total Neighbours = 37
Point: 680(0.26,0.34,0) Total Neighbours = 37
Point: 681(0.26,0.36,0) Total Neighbours = 37
Point: 682(0.26,0.38,0) Total Neighbours = 37
Point: 683(0.26,0.4,0) Total Neighbours = 37
Point: 684(0.26,0.42,0) Total Neighbours = 37
Point: 685(0.26,0.44,0) Total Neighbours = 37
Point: 686(0.26,0.46,0) Total Neighbours = 37
Point: 687(0.26,0.48,0) Total Neighbours = 37
Point: 688(0.26,0.5,0) Total Neighbours = 37
Point: 689(0.26,0.52,0) Total Neighbours = 37
Point: 690(0.26,0.54,0) Total Neighbours = 37
Point: 691(0.26,0.56,0) Total Neighbours = 37
Point: 692(0.26,0.58,0) Total Neighbours = 37
Point: 693(0.26,0.6,0) Total Neighbours = 37
Point: 694(0.26,0.62,0) Total Neighbours = 37
Point: 695(0.26,0.64,0) Total Neighbours = 37
Point: 696(0.26,0.66,0) Total Neighbours = 37
Point: 697(0.26,0.68,0) Total Neighbours = 37
Point: 698(0.26,0.7,0) Total Neighbours = 37
Point: 699(0.26,0.72,0) Total Neighbours = 37
Point: 700(0.26,0.74,0) Total Neighbours = 37
Point: 701(0.26,0.76,0) Total Neighbours = 37
Point: 702(0.26,0.78,0) Total Neighbours = 37
Point: 703(0.26,0.8,0) Total Neighbours = 37
Point: 704(0.26,0.82,0) Total Neighbours = 37
Point: 705(0.26,0.84,0) Total Neighbours = 37
Point: 706(0.26,0.86,0) Total Neighbours = 37
Point: 707(0.26,0.88,0) Total Neighbours = 37
Point: 708(0.26,0.9,0) Total Neighbours = 37
Point: 709(0.26,0.92,0) Total Neighbours = 37
Point: 710(0.26,0.94,0) Total Neighbours = 37
Point: 711(0.26,0.96,0) Total Neighbours = 37
Point: 712(0.26,0.98,0) Total Neighbours = 37
Point: 713(0.26,1,0) Total Neighbours = 37
Point: 714(0.28,0,0) Total Neighbours = 37
Point: 715(0.28,0.02,0) Total Neighbours = 37
Point: 716(0.28,0.04,0) Total Neighbours = 37
Point: 717(0.28,0.06,0) Total Neighbours = 37
Point: 718(0.28,0.08,0) Total Neighbours = 37
Point: 719(0.28,0.1,0) Total Neighbours = 37
Point: 720(0.28,0.12,0) Total Neighbours = 37
Point: 721(0.28,0.14,0) Total Neighbours = 37
Point: 722(0.28,0.16,0) Total Neighbours = 37
Point: 723(0.28,0.18,0) Total Neighbours = 37
Point: 724(0.28,0.2,0) Total Neighbours = 37
Point: 725(0.28,0.22,0) Total Neighbours = 37
Point: 726(0.28,0.24,0) Total Neighbours = 37
Point: 727(0.28,0.26,0) Total Neighbours = 37
Point: 728(0.28,0.28,0) Total Neighbours = 37
Point: 729(0.28,0.3,0) Total Neighbours = 37
Point: 730(0.28,0.32,0) Total Neighbours = 37
Point: 731(0.28,0.34,0) Total Neighbours = 37
Point: 732(0.28,0.36,0) Total Neighbours = 37
Point: 733(0.28,0.38,0) Total Neighbours = 37
Point: 734(0.28,0.4,0) Total Neighbours = 37
Point: 735(0.28,0.42,0) Total Neighbours = 37
Point: 736(0.28,0.44,0) Total Neighbours = 37
Point: 737(0.28,0.46,0) Total Neighbours = 37
Point: 738(0.28,0.48,0) Total Neighbours = 37
Point: 739(0.28,0.5,0) Total Neighbours = 37
Point: 740(0.28,0.52,0) Total Neighbours = 37
Point: 741(0.28,0.54,0) Total Neighbours = 37
Point: 742(0.28,0.56,0) Total Neighbours = 37
Point: 743(0.28,0.58,0) Total Neighbours = 37
Point: 744(0.28,0.6,0) Total Neighbours = 37
Point: 745(0.28,0.62,0) Total Neighbours = 37
Point: 746(0.28,0.64,0) Total Neighbours = 37
Point: 747(0.28,0.66,0) Total Neighbours = 37
Point: 748(0.28,0.68,0) Total Neighbours = 37
Point: 749(0.28,0.7,0) Total Neighbours = 37
Point: 750(0.28,0.72,0) Total Neighbours = 37
Point: 751(0.28,0.74,0) Total Neighbours = 37
Point: 752(0.28,0.76,0) Total Neighbours = 37
Point: 753(0.28,0.78,0) Total Neighbours = 37
Point: 754(0.28,0.8,0) Total Neighbours = 37
Point: 755(0.28,0.82,0) Total Neighbours = 37
Point: 756(0.28,0.84,0) Total Neighbours = 37
Point: 757(0.28,0.86,0) Total Neighbours = 37
Point: 758(0.28,0.88,0) Total Neighbours = 37
Point: 759(0.28,0.9,0) Total Neighbours = 37
Point: 760(0.28,0.92,0) Total Neighbours = 37
Point: 761(0.28,0.94,0) Total Neighbours = 37
Point: 762(0.28,0.96,0) Total Neighbours = 37
Point: 763(0.28,0.98,0) Total Neighbours = 37
Point: 764(0.28,1,0) Total Neighbours = 37
Point: 765(0.3,0,0) Total Neighbours = 37
Point: 766(0.3,0.02,0) Total Neighbours = 37
Point: 767(0.3,0.04,0) Total Neighbours = 37
Point: 768(0.3,0.06,0) Total Neighbours = 37
Point: 769(0.3,0.08,0) Total Neighbours = 37
Point: 770(0.3,0.1,0) Total Neighbours = 37
Point: 771(0.3,0.12,0) Total Neighbours = 37
Point: 772(0.3,0.14,0) Total Neighbours = 37
Point: 773(0.3,0.16,0) Total Neighbours = 37
Point: 774(0.3,0.18,0) Total Neighbours = 37
Point: 775(0.3,0.2,0) Total Neighbours = 37
Point: 776(0.3,0.22,0) Total Neighbours = 37
Point: 777(0.3,0.24,0) Total Neighbours = 37
Point: 778(0.3,0.26,0) Total Neighbours = 37
Point: 779(0.3,0.28,0) Total Neighbours = 37
Point: 780(0.3,0.3,0) Total Neighbours = 37
Point: 781(0.3,0.32,0) Total Neighbours = 37
Point: 782(0.3,0.34,0) Total Neighbours = 37
Point: 783(0.3,0.36,0) Total Neighbours = 37
Point: 784(0.3,0.38,0) Total Neighbours = 37
Point: 785(0.3,0.4,0) Total Neighbours = 37
Point: 786(0.3,0.42,0) Total Neighbours = 37
Point: 787(0.3,0.44,0) Total Neighbours = 37
Point: 788(0.3,0.46,0) Total Neighbours = 37
Point: 789(0.3,0.48,0) Total Neighbours = 37
Point: 790(0.3,0.5,0) Total Neighbours = 37
Point: 791(0.3,0.52,0) Total Neighbours = 37
Point: 792(0.3,0.54,0) Total Neighbours = 37
Point: 793(0.3,0.56,0) Total Neighbours = 37
Point: 794(0.3,0.58,0) Total Neighbours = 37
Point: 795(0.3,0.6,0) Total Neighbours = 37
Point: 796(0.3,0.62,0) Total Neighbours = 37
Point: 797(0.3,0.64,0) Total Neighbours = 37
Point: 798(0.3,0.66,0) Total Neighbours = 37
Point: 799(0.3,0.68,0) Total Neighbours = 37
Point: 800(0.3,0.7,0) Total Neighbours = 37
Point: 801(0.3,0.72,0) Total Neighbours = 37
Point: 802(0.3,0.74,0) Total Neighbours = 37
Point: 803(0.3,0.76,0) Total Neighbours = 37
Point: 804(0.3,0.78,0) Total Neighbours = 37
Point: 805(0.3,0.8,0) Total Neighbours = 37
Point: 806(0.3,0.82,0) Total Neighbours = 37
Point: 807(0.3,0.84,0) Total Neighbours = 37
Point: 808(0.3,0.86,0) Total Neighbours = 37
Point: 809(0.3,0.88,0) Total Neighbours = 37
Point: 810(0.3,0.9,0) Total Neighbours = 37
Point: 811(0.3,0.92,0) Total Neighbours = 37
Point: 812(0.3,0.94,0) Total Neighbours = 37
Point: 813(0.3,0.96,0) Total Neighbours = 37
Point: 814(0.3,0.98,0) Total Neighbours = 37
Point: 815(0.3,1,0) Total Neighbours = 37
Point: 816(0.32,0,0) Total Neighbours = 37
Point: 817(0.32,0.02,0) Total Neighbours = 37
Point: 818(0.32,0.04,0) Total Neighbours = 37
Point: 819(0.32,0.06,0) Total Neighbours = 37
Point: 820(0.32,0.08,0) Total Neighbours = 37
Point: 821(0.32,0.1,0) Total Neighbours = 37
Point: 822(0.32,0.12,0) Total Neighbours = 37
Point: 823(0.32,0.14,0) Total Neighbours = 37
Point: 824(0.32,0.16,0) Total Neighbours = 37
Point: 825(0.32,0.18,0) Total Neighbours = 37
Point: 826(0.32,0.2,0) Total Neighbours = 37
Point: 827(0.32,0.22,0) Total Neighbours = 37
Point: 828(0.32,0.24,0) Total Neighbours = 37
Point: 829(0.32,0.26,0) Total Neighbours = 37
Point: 830(0.32,0.28,0) Total Neighbours = 37
Point: 831(0.32,0.3,0) Total Neighbours = 37
Point: 832(0.32,0.32,0) Total Neighbours = 37
Point: 833(0.32,0.34,0) Total Neighbours = 37
Point: 834(0.32,0.36,0) Total Neighbours = 37
Point: 835(0.32,0.38,0) Total Neighbours = 37
Point: 836(0.32,0.4,0) Total Neighbours = 37
Point: 837(0.32,0.42,0) Total Neighbours = 37
Point: 838(0.32,0.44,0) Total Neighbours = 37
Point: 839(0.32,0.46,0) Total Neighbours = 37
Point: 840(0.32,0.48,0) Total Neighbours = 37
Point: 841(0.32,0.5,0) Total Neighbours = 37
Point: 842(0.32,0.52,0) Total Neighbours = 37
Point: 843(0.32,0.54,0) Total Neighbours = 37
Point: 844(0.32,0.56,0) Total Neighbours = 37
Point: 845(0.32,0.58,0) Total Neighbours = 37
Point: 846(0.32,0.6,0) Total Neighbours = 37
Point: 847(0.32,0.62,0) Total Neighbours = 37
Point: 848(0.32,0.64,0) Total Neighbours = 37
Point: 849(0.32,0.66,0) Total Neighbours = 37
Point: 850(0.32,0.68,0) Total Neighbours = 37
Point: 851(0.32,0.7,0) Total Neighbours = 37
Point: 852(0.32,0.72,0) Total Neighbours = 37
Point: 853(0.32,0.74,0) Total Neighbours = 37
Point: 854(0.32,0.76,0) Total Neighbours = 37
Point: 855(0.32,0.78,0) Total Neighbours = 37
Point: 856(0.32,0.8,0) Total Neighbours = 37
Point: 857(0.32,0.82,0) Total Neighbours = 37
Point: 858(0.32,0.84,0) Total Neighbours = 37
Point: 859(0.32,0.86,0) Total Neighbours = 37
Point: 860(0.32,0.88,0) Total Neighbours = 37
Point: 861(0.32,0.9,0) Total Neighbours = 37
Point: 862(0.32,0.92,0) Total Neighbours = 37
Point: 863(0.32,0.94,0) Total Neighbours = 37
Point: 864(0.32,0.96,0) Total Neighbours = 37
Point: 865(0.32,0.98,0) Total Neighbours = 37
Point: 866(0.32,1,0) Total Neighbours = 37
Point: 867(0.34,0,0) Total Neighbours = 37
Point: 868(0.34,0.02,0) Total Neighbours = 37
Point: 869(0.34,0.04,0) Total Neighbours = 37
Point: 870(0.34,0.06,0) Total Neighbours = 37
Point: 871(0.34,0.08,0) Total Neighbours = 37
Point: 872(0.34,0.1,0) Total Neighbours = 37
Point: 873(0.34,0.12,0) Total Neighbours = 37
Point: 874(0.34,0.14,0) Total Neighbours = 37
Point: 875(0.34,0.16,0) Total Neighbours = 37
Point: 876(0.34,0.18,0) Total Neighbours = 37
Point: 877(0.34,0.2,0) Total Neighbours = 37
Point: 878(0.34,0.22,0) Total Neighbours = 37
Point: 879(0.34,0.24,0) Total Neighbours = 37
Point: 880(0.34,0.26,0) Total Neighbours = 37
Point: 881(0.34,0.28,0) Total Neighbours = 37
Point: 882(0.34,0.3,0) Total Neighbours = 37
Point: 883(0.34,0.32,0) Total Neighbours = 37
Point: 884(0.34,0.34,0) Total Neighbours = 37
Point: 885(0.34,0.36,0) Total Neighbours = 37
Point: 886(0.34,0.38,0) Total Neighbours = 37
Point: 887(0.34,0.4,0) Total Neighbours = 37
Point: 888(0.34,0.42,0) Total Neighbours = 37
Point: 889(0.34,0.44,0) Total Neighbours = 37
Point: 890(0.34,0.46,0) Total Neighbours = 37
Point: 891(0.34,0.48,0) Total Neighbours = 37
Point: 892(0.34,0.5,0) Total Neighbours = 37
Point: 893(0.34,0.52,0) Total Neighbours = 37
Point: 894(0.34,0.54,0) Total Neighbours = 37
Point: 895(0.34,0.56,0) Total Neighbours = 37
Point: 896(0.34,0.58,0) Total Neighbours = 37
Point: 897(0.34,0.6,0) Total Neighbours = 37
Point: 898(0.34,0.62,0) Total Neighbours = 37
Point: 899(0.34,0.64,0) Total Neighbours = 37
Point: 900(0.34,0.66,0) Total Neighbours = 37
Point: 901(0.34,0.68,0) Total Neighbours = 37
Point: 902(0.34,0.7,0) Total Neighbours = 37
Point: 903(0.34,0.72,0) Total Neighbours = 37
Point: 904(0.34,0.74,0) Total Neighbours = 37
Point: 905(0.34,0.76,0) Total Neighbours = 37
Point: 906(0.34,0.78,0) Total Neighbours = 37
Point: 907(0.34,0.8,0) Total Neighbours = 37
Point: 908(0.34,0.82,0) Total Neighbours = 37
Point: 909(0.34,0.84,0) Total Neighbours = 37
Point: 910(0.34,0.86,0) Total Neighbours = 37
Point: 911(0.34,0.88,0) Total Neighbours = 37
Point: 912(0.34,0.9,0) Total Neighbours = 37
Point: 913(0.34,0.92,0) Total Neighbours = 37
Point: 914(0.34,0.94,0) Total Neighbours = 37
Point: 915(0.34,0.96,0) Total Neighbours = 37
Point: 916(0.34,0.98,0) Total Neighbours = 37
Point: 917(0.34,1,0) Total Neighbours = 37
Point: 918(0.36,0,0) Total Neighbours = 37
Point: 919(0.36,0.02,0) Total Neighbours = 37
Point: 920(0.36,0.04,0) Total Neighbours = 37
Point: 921(0.36,0.06,0) Total Neighbours = 37
Point: 922(0.36,0.08,0) Total Neighbours = 37
Point: 923(0.36,0.1,0) Total Neighbours = 37
Point: 924(0.36,0.12,0) Total Neighbours = 37
Point: 925(0.36,0.14,0) Total Neighbours = 37
Point: 926(0.36,0.16,0) Total Neighbours = 37
Point: 927(0.36,0.18,0) Total Neighbours = 37
Point: 928(0.36,0.2,0) Total Neighbours = 37
Point: 929(0.36,0.22,0) Total Neighbours = 37
Point: 930(0.36,0.24,0) Total Neighbours = 37
Point: 931(0.36,0.26,0) Total Neighbours = 37
Point: 932(0.36,0.28,0) Total Neighbours = 37
Point: 933(0.36,0.3,0) Total Neighbours = 37
Point: 934(0.36,0.32,0) Total Neighbours = 37
Point: 935(0.36,0.34,0) Total Neighbours = 37
Point: 936(0.36,0.36,0) Total Neighbours = 37
Point: 937(0.36,0.38,0) Total Neighbours = 37
Point: 938(0.36,0.4,0) Total Neighbours = 37
Point: 939(0.36,0.42,0) Total Neighbours = 37
Point: 940(0.36,0.44,0) Total Neighbours = 37
Point: 941(0.36,0.46,0) Total Neighbours = 37
Point: 942(0.36,0.48,0) Total Neighbours = 37
Point: 943(0.36,0.5,0) Total Neighbours = 37
Point: 944(0.36,0.52,0) Total Neighbours = 37
Point: 945(0.36,0.54,0) Total Neighbours = 37
Point: 946(0.36,0.56,0) Total Neighbours = 37
Point: 947(0.36,0.58,0) Total Neighbours = 37
Point: 948(0.36,0.6,0) Total Neighbours = 37
Point: 949(0.36,0.62,0) Total Neighbours = 37
Point: 950(0.36,0.64,0) Total Neighbours = 37
Point: 951(0.36,0.66,0) Total Neighbours = 37
Point: 952(0.36,0.68,0) Total Neighbours = 37
Point: 953(0.36,0.7,0) Total Neighbours = 37
Point: 954(0.36,0.72,0) Total Neighbours = 37
Point: 955(0.36,0.74,0) Total Neighbours = 37
Point: 956(0.36,0.76,0) Total Neighbours = 37
Point: 957(0.36,0.78,0) Total Neighbours = 37
Point: 958(0.36,0.8,0) Total Neighbours = 37
Point: 959(0.36,0.82,0) Total Neighbours = 37
Point: 960(0.36,0.84,0) Total Neighbours = 37
Point: 961(0.36,0.86,0) Total Neighbours = 37
Point: 962(0.36,0.88,0) Total Neighbours = 37
Point: 963(0.36,0.9,0) Total Neighbours = 37
Point: 964(0.36,0.92,0) Total Neighbours = 37
Point: 965(0.36,0.94,0) Total Neighbours = 37
Point: 966(0.36,0.96,0) Total Neighbours = 37
Point: 967(0.36,0.98,0) Total Neighbours = 37
Point: 968(0.36,1,0) Total Neighbours = 37
Point: 969(0.38,0,0) Total Neighbours = 37
Point: 970(0.38,0.02,0) Total Neighbours = 37
Point: 971(0.38,0.04,0) Total Neighbours = 37
Point: 972(0.38,0.06,0) Total Neighbours = 37
Point: 973(0.38,0.08,0) Total Neighbours = 37
Point: 974(0.38,0.1,0) Total Neighbours = 37
Point: 975(0.38,0.12,0) Total Neighbours = 37
Point: 976(0.38,0.14,0) Total Neighbours = 37
Point: 977(0.38,0.16,0) Total Neighbours = 37
Point: 978(0.38,0.18,0) Total Neighbours = 37
Point: 979(0.38,0.2,0) Total Neighbours = 37
Point: 980(0.38,0.22,0) Total Neighbours = 37
Point: 981(0.38,0.24,0) Total Neighbours = 37
Point: 982(0.38,0.26,0) Total Neighbours = 37
Point: 983(0.38,0.28,0) Total Neighbours = 37
Point: 984(0.38,0.3,0) Total Neighbours = 37
Point: 985(0.38,0.32,0) Total Neighbours = 37
Point: 986(0.38,0.34,0) Total Neighbours = 37
Point: 987(0.38,0.36,0) Total Neighbours = 37
Point: 988(0.38,0.38,0) Total Neighbours = 37
Point: 989(0.38,0.4,0) Total Neighbours = 37
Point: 990(0.38,0.42,0) Total Neighbours = 37
Point: 991(0.38,0.44,0) Total Neighbours = 37
Point: 992(0.38,0.46,0) Total Neighbours = 37
Point: 993(0.38,0.48,0) Total Neighbours = 37
Point: 994(0.38,0.5,0) Total Neighbours = 37
Point: 995(0.38,0.52,0) Total Neighbours = 37
Point: 996(0.38,0.54,0) Total Neighbours = 37
Point: 997(0.38,0.56,0) Total Neighbours = 37
Point: 998(0.38,0.58,0) Total Neighbours = 37
Point: 999(0.38,0.6,0) Total Neighbours = 37
Point: 1000(0.38,0.62,0) Total Neighbours = 37
Point: 1001(0.38,0.64,0) Total Neighbours = 37
Point: 1002(0.38,0.66,0) Total Neighbours = 37
Point: 1003(0.38,0.68,0) Total Neighbours = 37
Point: 1004(0.38,0.7,0) Total Neighbours = 37
Point: 1005(0.38,0.72,0) Total Neighbours = 37
Point: 1006(0.38,0.74,0) Total Neighbours = 37
Point: 1007(0.38,0.76,0) Total Neighbours = 37
Point: 1008(0.38,0.78,0) Total Neighbours = 37
Point: 1009(0.38,0.8,0) Total Neighbours = 37
Point: 1010(0.38,0.82,0) Total Neighbours = 37
Point: 1011(0.38,0.84,0) Total Neighbours = 37
Point: 1012(0.38,0.86,0) Total Neighbours = 37
Point: 1013(0.38,0.88,0) Total Neighbours = 37
Point: 1014(0.38,0.9,0) Total Neighbours = 37
Point: 1015(0.38,0.92,0) Total Neighbours = 37
Point: 1016(0.38,0.94,0) Total Neighbours = 37
Point: 1017(0.38,0.96,0) Total Neighbours = 37
Point: 1018(0.38,0.98,0) Total Neighbours = 37
Point: 1019(0.38,1,0) Total Neighbours = 37
Point: 1020(0.4,0,0) Total Neighbours = 37
Point: 1021(0.4,0.02,0) Total Neighbours = 37
Point: 1022(0.4,0.04,0) Total Neighbours = 37
Point: 1023(0.4,0.06,0) Total Neighbours = 37
Point: 1024(0.4,0.08,0) Total Neighbours = 37
Point: 1025(0.4,0.1,0) Total Neighbours = 37
Point: 1026(0.4,0.12,0) Total Neighbours = 37
Point: 1027(0.4,0.14,0) Total Neighbours = 37
Point: 1028(0.4,0.16,0) Total Neighbours = 37
Point: 1029(0.4,0.18,0) Total Neighbours = 37
Point: 1030(0.4,0.2,0) Total Neighbours = 37
Point: 1031(0.4,0.22,0) Total Neighbours = 37
Point: 1032(0.4,0.24,0) Total Neighbours = 37
Point: 1033(0.4,0.26,0) Total Neighbours = 37
Point: 1034(0.4,0.28,0) Total Neighbours = 37
Point: 1035(0.4,0.3,0) Total Neighbours = 37
Point: 1036(0.4,0.32,0) Total Neighbours = 37
Point: 1037(0.4,0.34,0) Total Neighbours = 37
Point: 1038(0.4,0.36,0) Total Neighbours = 37
Point: 1039(0.4,0.38,0) Total Neighbours = 37
Point: 1040(0.4,0.4,0) Total Neighbours = 37
